stationid,latitude,longitude,depth,stationdepthunits,areaweight,replicate,sampledate,taxon,abundance,exclude,stratum,finalstratum,salinity,areaweight_all_sites
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Diopatra ornata,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Drilonereis falcata,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Drilonereis mexicana,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Halosydna latior,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Heteronemertea sp HYP1,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Kurtiella tumida,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Macoma nasuta,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Majoidea,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Malmgreniella macginitiei,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Mesocrangon munitella,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Molgula ficus,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Odostomia sp,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Oligochaeta,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Oxydromus pugettensis,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Petaloclymene pacifica,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Philine ornatissima,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Protocirrineris sp B,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Scolanthus scamiti,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Sigambra sp,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Sinocorophium alienense,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Sthenelais tertiaglabra,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Terebellidae,1,Yes,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Tubulanus cingulatus,1,No,Ports,Ports,33.8,0.91425882
B18-10091,33.76245,-118.220433,12.9,m,0.91425882,1,8/10/2018,Tubulanus polymorphus,1,No,Ports,Ports,33.8,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Cossura sp A,49,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Theora lubrica,16,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Euchone limnicola,11,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Mediomastus sp,11,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Eochelidium sp A,10,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Phtisica marina,8,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Scoletoma sp,7,Yes,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Leitoscoloplos pugettensis,5,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Exogone lourei,4,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Aphelochaeta monilaris,3,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Marphysa disjuncta,3,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Philine ornatissima,3,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Phoronis sp,3,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Pista brevibranchiata,3,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Bivalvia,2,Yes,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Chaetozone corona,2,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Kirkegaardia cryptica,2,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Laonice cirrata,2,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Lumbrineris japonica,2,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Protocirrineris sp,2,Yes,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Protocirrineris sp B,2,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Sigambra sp,2,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Tubulanus polymorphus,2,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Ampharetidae,1,Yes,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Caprella simia,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Carinomella lactea,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Corophioidea,1,Yes,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Cyathodonta pedroana,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Diopatra ornata,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Dorvillea (Schistomeringos) annulata,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Ericerodes hemphillii,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Grandidierella japonica,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Harmothoe imbricata Cmplx,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Kirkegaardia siblina,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Lineidae,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Lumbrineridae,1,Yes,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Naineris sp,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Neotrypaea gigas,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Oligochaeta,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Pachycerianthus fimbriatus,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Paradoneis spinifera,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Platynereis bicanaliculata,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Prionospio pygmaeus,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Spiochaetopterus costarum Cmplx,1,No,Ports,Ports,33.7,0.91425882
B18-10092,33.759683,-118.260583,13.8,m,0.91425882,1,8/8/2018,Zeuxo normani Cmplx,1,No,Ports,Ports,33.7,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Cossura sp A,53,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Leitoscoloplos pugettensis,24,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Scleroplax granulata,22,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Kirkegaardia siblina,19,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Mediomastus sp,14,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Eochelidium sp A,13,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Euchone limnicola,10,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Amphideutopus oculatus,8,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Laevicardium substriatum,6,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Nuculana taphria,6,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Amphicteis scaphobranchiata,5,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Levinsenia gracilis,4,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Spiophanes duplex,4,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Diopatra ornata,3,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Mayerella acanthopoda,3,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Periploma discus,3,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Phoronis sp,3,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Scoletoma sp,3,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Tubulanus polymorphus,3,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Alpheus sp,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Chaetozone corona,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Chondrochelia dubia Cmplx,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Diplocirrus sp SD1,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Glycera americana,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Kirkegaardia cryptica,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Macoma yoldiformis,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Paraprionospio alata,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Phoronidae,2,Yes,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Streblosoma sp B,2,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Asthenothaerus diegensis,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Euchone hancocki,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Heteromysis odontops,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Laonice cirrata,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Malacoplax californiensis,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Maldanidae,1,Yes,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Neotrypaea sp,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Oligochaeta,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Pectinaria californiensis,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Pinnotheridae,1,Yes,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Pseudopolydora paucibranchiata,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Scolelepis sp,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Spiochaetopterus costarum Cmplx,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Tenonia priops,1,No,Ports,Ports,33.9,0.91425882
B18-10093,33.753367,-118.188083,7.9,m,0.91425882,1,8/9/2018,Tubulanus cingulatus,1,No,Ports,Ports,33.9,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Kirkegaardia siblina,72,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Theora lubrica,24,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Cossura sp A,14,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Tubulanus polymorphus,8,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Laonice cirrata,6,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Pinnixa franciscana,6,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Scleroplax granulata,6,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Mediomastus sp,5,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Philine auriformis,5,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Philine ornatissima,5,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Amage anops,4,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Cossura candida,3,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Phoronis sp,3,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Scoletoma sp,3,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Sigambra sp,3,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Thyasira flexuosa,3,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Ampelisca cristata microdentata,2,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Chaetozone corona,2,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Cirratulidae,2,Yes,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Glycera americana,2,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Listriella goleta,2,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Marphysa disjuncta,2,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Tellina cadieni,2,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Alia carinata,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Amage scutata,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Ampelisciphotis podophthalma,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Ampharetidae,1,Yes,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Aphelochaeta monilaris,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Betaeus sp,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Compsomyax subdiaphana,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Edwardsiidae,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Gadila aberrans,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Heteromastus filobranchus,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Kirkegaardia cryptica,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Lumbrineris japonica,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Macoma yoldiformis,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Naticidae,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Neotrypaea gigas,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Notomastus hemipodus,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Nuculana taphria,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Pista brevibranchiata,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Pista wui,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Prionospio jubata,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Prionospio lighti,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Spiophanes duplex,1,No,Ports,Ports,-88,0.91425882
B18-10094,33.7527,-118.2180833,22,m,0.91425882,1,7/25/2018,Stereobalanus sp,1,No,Ports,Ports,-88,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Kirkegaardia siblina,67,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Phoronis sp,18,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Streblosoma sp B,10,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Scolanthus scamiti,8,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Laonice cirrata,7,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Ampelisca cristata microdentata,6,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Ampharetidae,5,Yes,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Chaetozone corona,5,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Paraprionospio alata,5,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Spiophanes duplex,5,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Scleroplax granulata,4,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Amphideutopus oculatus,3,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Melinna oculata,3,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Ampelisca brachycladus,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Ampharete labrops,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Amphicteis scaphobranchiata,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Amphisamytha bioculata,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Cossura sp A,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Diopatra ornata,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Goniada maculata,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Hartmanodes hartmanae,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Pista wui,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Poecilochaetus martini,2,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Amage scutata,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Glycera americana,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Listriella goleta,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Macoma yoldiformis,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Pherusa neopapillata,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Phoronidae,1,Yes,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Pista brevibranchiata,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Sabellides manriquei,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Scalibregma californicum,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Sigambra sp,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Tubulanus cingulatus,1,No,Ports,Ports,33.8,0.91425882
B18-10095,33.751033,-118.2308,18.1,m,0.91425882,1,8/10/2018,Tubulanus polymorphus,1,No,Ports,Ports,33.8,0.91425882
B18-10096,33.745217,-118.215967,25.7,m,0.91425882,1,8/7/2018,Photis brevipes,41,No,Ports,Ports,33.8,0.91425882
B18-10096,33.745217,-118.215967,25.7,m,0.91425882,1,8/7/2018,Poecilochaetus martini,21,No,Ports,Ports,33.8,0.91425882
B18-10096,33.745217,-118.215967,25.7,m,0.91425882,1,8/7/2018,Amage scutata,20,No,Ports,Ports,33.8,0.91425882
B18-10096,33.745217,-118.215967,25.7,m,0.91425882,1,8/7/2018,Listriella goleta,13,No,Ports,Ports,33.8,0.91425882
B18-10096,33.745217,-118.215967,25.7,m,0.91425882,1,8/7/2018,Kirkegaardia siblina,12,No,Ports,Ports,33.8,0.91425882
