"stationid","sampledate","replicate","NumOfTaxa","NumOfMolluscTaxa","NumOfCrustaceanTaxa","CrustaceanAbun","M_insidiosumAbun","A_diegensisAbun","G_littoreaAbun","NIT","scaled_NumTaxa","scaled_NumMolluscTaxa","scaled_NumCrustaceanTaxa","scaled_CrustaceanAbun","TWV","scaled_M_insid","scaled_A_dieg","scaled_G_littor","PIT","Raw_RBI","score","index"
"B18-10127",1-01-01,1,6,1,2,3,0,0,0,0,0.0606060606060606,0.0357142857142857,0.0689655172413793,0.00177200236266982,0.165728864152393,0,0,0,0,0.165728864152393,0.0289400563224719,"RBI"
"B18-10128",1-01-01,1,10,1,2,3,0,0,0,0,0.101010101010101,0.0357142857142857,0.0689655172413793,0.00177200236266982,0.206132904556433,0,0,0,0,0.206132904556433,0.0375549903105402,"RBI"
"B18-10129",1-01-01,1,30,9,4,69,0,0,1,0,0.303030303030303,0.321428571428571,0.137931034482759,0.0407560543414058,0.772578922526984,0,0,0.508132748154615,0.508132748154615,1.78884441883621,0.37502013194802,"RBI"
"B18-10130",1-01-01,1,36,7,8,27,0,2,0,0,0.363636363636364,0.25,0.275862068965517,0.0159480212640284,0.893485437917888,0,0.521694860024429,0,0.521694860024429,1.93687515796675,0.406583189331929,"RBI"
"B18-10131",1-01-01,1,30,9,3,4,0,0,0,-0.2,0.303030303030303,0.321428571428571,0.103448275862069,0.00236266981689309,0.728497817775167,0,0,0,0,0.528497817775167,0.106289513384897,"RBI"
"B18-10132",1-01-01,1,50,13,9,350,0,0,0,-0.1,0.505050505050505,0.464285714285714,0.310344827586207,0.206733608978145,1.33136444916696,0,0,0,0,1.23136444916696,0.25615446677334,"RBI"
"B18-10133",1-01-01,1,37,3,6,25,0,0,0,0,0.373737373737374,0.107142857142857,0.206896551724138,0.0147666863555818,0.691468454193264,0,0,0,0,0.691468454193264,0.141038049934598,"RBI"
"B18-10134",1-01-01,1,44,7,1,5,0,0,0,-0.2,0.444444444444444,0.25,0.0344827586206897,0.00295333727111636,0.729665537382913,0,0,0,0,0.529665537382913,0.106538494111495,"RBI"
"B18-10135",1-01-01,1,26,7,5,18,0,1,0,0,0.262626262626263,0.25,0.172413793103448,0.0106320141760189,0.687698059273716,0,0.438691337650831,0,0.438691337650831,1.56508073457538,0.327309325069377,"RBI"
"B18-10136",1-01-01,1,26,7,4,9,0,0,0,0,0.262626262626263,0.25,0.137931034482759,0.00531600708800945,0.651886298881024,0,0,0,0,0.651886298881024,0.132598357970367,"RBI"
"B18-10137",1-01-01,1,22,7,4,15,0,0,0,0,0.222222222222222,0.25,0.137931034482759,0.00886001181334909,0.612368259658318,0,0,0,0,0.612368259658318,0.12417233681414,"RBI"
"B18-10138",1-01-01,1,13,3,1,1,0,0,0,0,0.131313131313131,0.107142857142857,0.0344827586206897,0.000590667454223272,0.273086413940234,0,0,0,0,0.273086413940234,0.0518307918849113,"RBI"
"B18-10139",1-01-01,1,22,4,1,1,0,0,0,0,0.222222222222222,0.142857142857143,0.0344827586206897,0.000590667454223272,0.399709790563611,0,0,0,0,0.399709790563611,0.0788293796510897,"RBI"
"B18-10140",1-01-01,1,17,5,1,3,0,0,0,0,0.171717171717172,0.178571428571429,0.0344827586206897,0.00177200236266982,0.385214359499957,0,0,0,0,0.385214359499957,0.075738669402976,"RBI"
"B18-10141",1-01-01,1,23,4,7,22,0,0,0,0,0.232323232323232,0.142857142857143,0.241379310344828,0.012994683992912,0.619808356523431,0,0,0,0,0.619808356523431,0.125758711412245,"RBI"
"B18-10142",1-01-01,1,48,10,15,92,0,0,0,-0.1,0.484848484848485,0.357142857142857,0.517241379310345,0.0543414057885411,1.37281807274882,0,0,0,0,1.27281807274882,0.264993192483757,"RBI"
"B18-10143",1-01-01,1,30,6,7,37,0,0,1,0,0.303030303030303,0.214285714285714,0.241379310344828,0.0218546958062611,0.76415900161241,0,0,0.508132748154615,0.508132748154615,1.78042449792164,0.373224839642141,"RBI"
"B18-10144",1-01-01,1,46,9,13,55,0,0,0,-0.1,0.464646464646465,0.321428571428571,0.448275862068966,0.03248670998228,1.24247257563957,0,0,0,0,1.14247257563957,0.237200975616113,"RBI"
"B18-10146",1-01-01,1,24,4,6,24,0,0,0,0,0.242424242424242,0.142857142857143,0.206896551724138,0.0141760189013585,0.595721941730863,0,0,0,0,0.595721941730863,0.120623015294427,"RBI"
"B18-10148",1-01-01,1,14,2,2,104,86,0,0,-0.2,0.141414141414141,0.0714285714285714,0.0689655172413793,0.0614294152392203,0.297165583893897,0.652994205725611,0,0,0.652994205725611,1.40315399534512,0.292783367877424,"RBI"
"B18-10149",1-01-01,1,66,13,10,60,0,0,0,-0.2,0.666666666666667,0.464285714285714,0.344827586206897,0.0354400472533963,1.48463997897263,0,0,0,0,1.28463997897263,0.267513854791605,"RBI"
"B18-10150",1-01-01,1,58,12,12,110,0,2,0,-0.1,0.585858585858586,0.428571428571429,0.413793103448276,0.06497341996456,1.44446647286943,0,0.521694860024429,0,0.521694860024429,2.38785619291829,0.502741192519891,"RBI"
"B18-10151",1-01-01,1,19,3,2,75,0,0,0,-0.1,0.191919191919192,0.107142857142857,0.0689655172413793,0.0443000590667454,0.379102581070115,0,0,0,0,0.279102581070115,0.0531135567313678,"RBI"
"B18-10152",1-01-01,1,13,3,3,8,0,0,0,0,0.131313131313131,0.107142857142857,0.103448275862069,0.00472533963378618,0.343085599226504,0,0,0,0,0.343085599226504,0.0667559913062908,"RBI"
"B18-10155",1-01-01,1,9,2,2,4,0,0,0,0,0.0909090909090909,0.0714285714285714,0.0689655172413793,0.00236266981689309,0.231893847033265,0,0,0,0,0.231893847033265,0.0430477285785213,"RBI"
"B18-10156",1-01-01,1,26,6,4,40,0,0,0,-0.1,0.262626262626263,0.214285714285714,0.137931034482759,0.0236266981689309,0.620749685936968,0,0,0,0,0.520749685936968,0.104637459688053,"RBI"
"B18-10158",1-01-01,1,22,6,1,3,0,0,0,-0.2,0.222222222222222,0.214285714285714,0.0344827586206897,0.00177200236266982,0.471433695719294,0,0,0,0,0.271433695719294,0.0514783999401479,"RBI"
"B18-10159",1-01-01,1,14,6,3,3,0,0,0,0,0.141414141414141,0.214285714285714,0.103448275862069,0.00177200236266982,0.459591132152592,0,0,0,0,0.459591132152592,0.0915972563225143,"RBI"
"B18-10161",1-01-01,1,40,9,10,151,0,0,0,-0.1,0.404040404040404,0.321428571428571,0.344827586206897,0.0891907855877141,1.0925942580728,0,0,0,0,0.992594258072801,0.205243978267122,"RBI"
"B18-10162",1-01-01,1,25,11,4,75,0,1,0,0,0.252525252525253,0.392857142857143,0.137931034482759,0.0443000590667454,0.79438844463184,0,0.438691337650831,0,0.438691337650831,1.6717711199335,0.350057808088167,"RBI"
"B18-10163",1-01-01,1,57,17,7,117,0,0,0,-0.2,0.575757575757576,0.607142857142857,0.241379310344828,0.0691080921441229,1.44155676628129,0,0,0,0,1.24155676628129,0.258327668716693,"RBI"
"B18-10164",1-01-01,1,31,8,8,16,0,0,0,-0.1,0.313131313131313,0.285714285714286,0.275862068965517,0.00945067926757236,0.877070337628009,0,0,0,0,0.777070337628009,0.159290050666953,"RBI"
"B18-10165",1-01-01,1,28,11,2,9,0,0,0,-0.1,0.282828282828283,0.392857142857143,0.0689655172413793,0.00531600708800945,0.745979944698807,0,0,0,0,0.645979944698807,0.131339007398466,"RBI"
"B18-10166",1-01-01,1,15,6,3,4,0,0,1,0,0.151515151515152,0.214285714285714,0.103448275862069,0.00236266981689309,0.469839809117158,0,0,0.508132748154615,0.508132748154615,1.48610530542639,0.310470214376628,"RBI"
"B18-10167",1-01-01,1,6,3,2,7,0,0,0,0,0.0606060606060606,0.107142857142857,0.0689655172413793,0.00413467217956291,0.237748103035188,0,0,0,0,0.237748103035188,0.0442959707964153,"RBI"
"B18-10168",1-01-01,1,11,6,1,2,0,0,0,0,0.111111111111111,0.214285714285714,0.0344827586206897,0.00118133490844654,0.360174917744627,0,0,0,0,0.360174917744627,0.0703997692419247,"RBI"
"B18-10169",1-01-01,1,14,6,0,0,0,0,0,-0.2,0.141414141414141,0.214285714285714,0,0,0.355699855699856,0,0,0,0,0.155699855699856,0.0268016749893082,"RBI"
"B18-10170",1-01-01,1,24,9,3,4,0,1,0,-0.1,0.242424242424242,0.321428571428571,0.103448275862069,0.00236266981689309,0.667891757169106,0,0.438691337650831,0,0.438691337650831,1.44527443247077,0.301764271315729,"RBI"
"B18-10171",1-01-01,1,10,3,1,2,0,0,0,-0.2,0.101010101010101,0.107142857142857,0.0344827586206897,0.00118133490844654,0.242931050500759,0,0,0,0,0.0429310505007594,0.0027571536248954,"RBI"
"B18-10172",1-01-01,1,19,12,3,14,0,0,0,0,0.191919191919192,0.428571428571429,0.103448275862069,0.00826934435912581,0.726006232442471,0,0,0,0,0.726006232442471,0.148402181757456,"RBI"
"B18-10173",1-01-01,1,19,6,6,53,0,0,0,-0.1,0.191919191919192,0.214285714285714,0.206896551724138,0.0313053750738334,0.620927801697503,0,0,0,0,0.520927801697503,0.104675437462154,"RBI"
"B18-10174",1-01-01,1,33,9,10,47,0,3,0,-0.1,0.333333333333333,0.321428571428571,0.344827586206897,0.0277613703484938,1.00652983355592,0,0.577350269189626,0,0.577350269189626,2.06123037193518,0.43309816032733,"RBI"
"B18-10175",1-01-01,1,9,7,0,0,0,0,0,0,0.0909090909090909,0.25,0,0,0.340909090909091,0,0,0,0,0.340909090909091,0.0662919170381857,"RBI"
"B18-10176",1-01-01,1,25,10,6,390,68,0,0,-0.2,0.252525252525253,0.357142857142857,0.206896551724138,0.230360307147076,0.874154738179017,0.615760665592042,0,0,0.615760665592042,1.9056760693631,0.399930931633923,"RBI"
"B18-10177",1-01-01,1,14,5,4,18,0,0,0,-0.1,0.141414141414141,0.178571428571429,0.137931034482759,0.0106320141760189,0.460574608012333,0,0,0,0,0.360574608012333,0.0704849910474058,"RBI"
"B18-10178",1-01-01,1,11,4,1,3,0,0,0,0,0.111111111111111,0.142857142857143,0.0344827586206897,0.00177200236266982,0.288894013179611,0,0,0,0,0.288894013179611,0.0552012821278488,"RBI"
"B18-10179",1-01-01,1,32,4,8,17,0,0,0,-0.1,0.323232323232323,0.142857142857143,0.275862068965517,0.0100413467217956,0.744461871735432,0,0,0,0,0.644461871735432,0.131015324463845,"RBI"
"B18-10180",1-01-01,1,11,5,2,2,0,0,0,0,0.111111111111111,0.178571428571429,0.0689655172413793,0.00118133490844654,0.358943390651031,0,0,0,0,0.358943390651031,0.0701371835076824,"RBI"
"B18-10181",1-01-01,1,34,8,2,3,0,0,0,0,0.343434343434343,0.285714285714286,0.0689655172413793,0.00177200236266982,0.698557146980676,0,0,0,0,0.698557146980676,0.142549498290123,"RBI"
"B18-10182",1-01-01,1,19,10,2,34,0,0,0,0,0.191919191919192,0.357142857142857,0.0689655172413793,0.0200826934435913,0.623048239664326,0,0,0,0,0.623048239664326,0.126449518052095,"RBI"
"B18-10184",1-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00639658848614072,"RBI"
"B18-10188",1-01-01,1,9,1,3,2144,1875,0,0,-0.1,0.0909090909090909,0.0357142857142857,0.103448275862069,1.2663910218547,0.54666940794912,1.41102605380167,0,0,1.41102605380167,3.26872151555246,0.690558958539971,"RBI"
"B18-10192",1-01-01,1,1,0,0,0,0,0,0,-0.1,0.0101010101010101,0,0,0,0.0101010101010101,0,0,0,0,-0.0898989898989899,-0.0255648166095927,"RBI"
"B18-10193",1-01-01,1,1,0,1,1,0,0,0,0,0.0101010101010101,0,0.0344827586206897,0.000590667454223272,0.0447314355852556,0,0,0,0,0.0447314355852556,0.00314103104163232,"RBI"
"B18-10194",1-01-01,1,26,7,9,89,0,0,0,-0.2,0.262626262626263,0.25,0.310344827586207,0.0525694034258712,0.836113441068937,0,0,0,0,0.636113441068937,0.129235275281223,"RBI"
"B18-10195",1-01-01,1,7,2,2,24,13,0,0,-0.2,0.0707070707070707,0.0714285714285714,0.0689655172413793,0.0141760189013585,0.214645164102361,0.407165106893492,0,0,0.407165106893492,0.828975377889345,0.170357223430564,"RBI"
"B18-10196",1-01-01,1,7,5,2,5,2,0,0,0,0.0707070707070707,0.178571428571429,0.0689655172413793,0.00295333727111636,0.318982350837658,0.255001193872177,0,0,0.255001193872177,0.828984738582011,0.170359219313862,"RBI"
"B18-10197",1-01-01,1,13,5,5,64,33,0,0,-0.2,0.131313131313131,0.178571428571429,0.172413793103448,0.0378027170702894,0.491749032255581,0.513940922575433,0,0,0.513940922575433,1.31963087740645,0.274974600726321,"RBI"
"B18-10198",1-01-01,1,14,5,2,16,6,1,0,-0.1,0.141414141414141,0.178571428571429,0.0689655172413793,0.00945067926757236,0.391313757043842,0.335600444527032,0.438691337650831,0,0.774291782177863,1.83989732139957,0.385905612238714,"RBI"
"B18-10199",1-01-01,1,15,4,6,1099,0,0,0,-0.2,0.151515151515152,0.142857142857143,0.206896551724138,0.649143532191376,0.663554729144276,0,0,0,0,0.463554729144276,0.0924423729518713,"RBI"
"B18-10200",1-01-01,1,13,3,4,34,0,0,0,-0.2,0.131313131313131,0.107142857142857,0.137931034482759,0.0200826934435913,0.381407696299645,0,0,0,0,0.181407696299645,0.0322830908954467,"RBI"
"B18-10201",1-01-01,1,40,8,12,408,0,0,0,-0.2,0.404040404040404,0.285714285714286,0.413793103448276,0.240992321323095,1.16379587353374,0,0,0,0,0.963795873533739,0.199103597768388,"RBI"
"B18-10201",1-01-01,2,48,10,16,844,0,0,0,-0.2,0.484848484848485,0.357142857142857,0.551724137931034,0.498523331364442,1.51834631276349,0,0,0,0,1.31834631276349,0.274700706346159,"RBI"
"B18-10203",1-01-01,1,56,6,11,28,0,0,0,0,0.565656565656566,0.214285714285714,0.379310344827586,0.0165386887182516,1.16338729694943,0,0,0,0,1.16338729694943,0.241660404466829,"RBI"
"B18-10206",1-01-01,1,116,14,19,185,0,0,0,-0.1,1.17171717171717,0.5,0.655172413793103,0.109273479031305,2.3542079552681,0,0,0,0,2.2542079552681,0.474244766581685,"RBI"
"B18-10207",1-01-01,1,89,8,19,205,0,0,0,0,0.898989898989899,0.285714285714286,0.655172413793103,0.121086828115771,1.87014830552623,0,0,0,0,1.87014830552623,0.392355715464015,"RBI"
"B18-10208",1-01-01,1,62,14,12,101,0,0,8,0,0.626262626262626,0.5,0.413793103448276,0.0596574128765505,1.55497008293004,0,0,0.854574012792468,0.854574012792468,3.26411810851498,0.689577421858204,"RBI"
"B18-10209",1-01-01,1,49,11,8,28,0,0,6,0,0.494949494949495,0.392857142857143,0.275862068965517,0.0165386887182516,1.16780337895172,0,0,0.795270728767051,0.795270728767051,2.75834483648582,0.581736638909556,"RBI"
"B18-10210",1-01-01,1,39,11,9,83,0,0,0,0,0.393939393939394,0.392857142857143,0.310344827586207,0.0490253987005316,1.10939771405788,0,0,0,0,1.10939771405788,0.230148766323641,"RBI"
"B18-10211",1-01-01,1,70,14,10,48,0,0,3,0,0.707070707070707,0.5,0.344827586206897,0.0283520378027171,1.55898630272828,0,0,0.668740304976422,0.668740304976422,2.89646691268113,0.611186974985315,"RBI"
"B18-10212",1-01-01,1,37,13,5,14,0,0,1,0,0.373737373737374,0.464285714285714,0.172413793103448,0.00826934435912581,1.01250421721632,0,0,0.508132748154615,0.508132748154615,2.02876971352555,0.426176911199477,"RBI"
"B18-10213",1-01-01,1,92,15,16,118,0,0,0,0,0.929292929292929,0.535714285714286,0.551724137931034,0.0696987595983461,2.03415604283784,0,0,0,0,2.03415604283784,0.427325382268195,"RBI"
"B18-10214",1-01-01,1,42,9,10,16,0,0,0,0,0.424242424242424,0.321428571428571,0.344827586206897,0.00945067926757236,1.09286125169479,0,0,0,0,1.09286125169479,0.226622868165199,"RBI"
"B18-10215",1-01-01,1,49,13,12,141,0,0,2,0,0.494949494949495,0.464285714285714,0.413793103448276,0.0832841110454814,1.39384934044486,0,0,0.604275079471354,0.604275079471354,2.60239949938756,0.548486033984555,"RBI"
"B18-10216",1-01-01,1,60,5,18,98,0,0,0,0,0.606060606060606,0.178571428571429,0.620689655172414,0.0578854105138807,1.41979304243292,0,0,0,0,1.41979304243292,0.296331139111496,"RBI"
"B18-10217",1-01-01,1,47,8,14,75,0,0,2,0,0.474747474747475,0.285714285714286,0.482758620689655,0.0443000590667454,1.2542953959181,0,0,0.604275079471354,0.604275079471354,2.46284555486081,0.51873039549271,"RBI"
"B18-10218",1-01-01,1,78,9,14,99,0,0,0,0,0.787878787878788,0.321428571428571,0.482758620689655,0.058476077968104,1.60668499948904,0,0,0,0,1.60668499948904,0.336180170466746,"RBI"
"B18-10219",1-01-01,1,61,10,10,93,0,0,1,0,0.616161616161616,0.357142857142857,0.344827586206897,0.0549320732427643,1.33186507782206,0,0,0.508132748154615,0.508132748154615,2.34813057413129,0.494270911328633,"RBI"
"B18-10220",1-01-01,1,39,4,13,27,0,0,12,0,0.393939393939394,0.142857142857143,0.448275862068966,0.0159480212640284,0.989059404181509,0,0,0.945741609003176,0.945741609003176,2.88054262218786,0.607791603878009,"RBI"
"B18-10222",1-01-01,1,68,4,14,81,0,0,1,0,0.686868686868687,0.142857142857143,0.482758620689655,0.0478440637920851,1.32444546636351,0,0,0.508132748154615,0.508132748154615,2.34071096267274,0.492688904621052,"RBI"
"B18-10223",1-01-01,1,41,6,4,36,0,0,6,0,0.414141414141414,0.214285714285714,0.137931034482759,0.0212640283520378,0.771674169997897,0,0,0.795270728767051,0.795270728767051,2.362215627532,0.497274121008955,"RBI"
"B18-10224",1-01-01,1,118,7,15,67,0,0,0,-0.1,1.19191919191919,0.25,0.517241379310345,0.0395747194329592,1.96905425108778,0,0,0,0,1.86905425108778,0.392122441596541,"RBI"
"B18-10225",1-01-01,1,85,13,15,159,0,0,0,0,0.858585858585859,0.464285714285714,0.517241379310345,0.0939161252215003,1.86359198348729,0,0,0,0,1.86359198348729,0.390957778995158,"RBI"
"B18-10226",1-01-01,1,81,7,14,100,0,0,0,0,0.818181818181818,0.25,0.482758620689655,0.0590667454223272,1.56570712522706,0,0,0,0,1.56570712522706,0.327442883843722,"RBI"
"B18-10227",1-01-01,1,70,11,23,85,0,0,15,0,0.707070707070707,0.392857142857143,0.793103448275862,0.0502067336089781,1.90558298160596,0,0,1,1,3.90558298160596,0.826350315907453,"RBI"
"B18-10228",1-01-01,1,42,2,10,15,0,0,0,0,0.424242424242424,0.0714285714285714,0.344827586206897,0.00886001181334909,0.84271358483123,0,0,0,0,0.84271358483123,0.173286478642053,"RBI"
"B18-10229",1-01-01,1,68,10,19,75,0,0,3,0,0.686868686868687,0.357142857142857,0.655172413793103,0.0443000590667454,1.71025897257133,0,0,0.668740304976422,0.668740304976422,3.04773958252418,0.643441275591509,"RBI"
"B18-10230",1-01-01,1,52,5,13,43,0,0,1,0,0.525252525252525,0.178571428571429,0.448275862068966,0.0253987005316007,1.15844949102582,0,0,0.508132748154615,0.508132748154615,2.17471498733505,0.457295306468028,"RBI"
"B18-10231",1-01-01,1,60,7,13,45,0,0,0,0,0.606060606060606,0.25,0.448275862068966,0.0265800354400473,1.31098147698958,0,0,0,0,1.31098147698958,0.273130378889037,"RBI"
"B18-10232",1-01-01,1,34,2,9,18,0,0,2,0,0.343434343434343,0.0714285714285714,0.310344827586207,0.0106320141760189,0.727865745993126,0,0,0.604275079471354,0.604275079471354,1.93641590493583,0.406485267576937,"RBI"
"B18-10233",1-01-01,1,50,6,3,8,0,0,0,0,0.505050505050505,0.214285714285714,0.103448275862069,0.00472533963378618,0.823965830106735,0,0,0,0,0.823965830106735,0.169289089574997,"RBI"
"B18-10237",1-01-01,1,42,10,2,2,0,0,13,0,0.424242424242424,0.357142857142857,0.0689655172413793,0.00118133490844654,0.850646132353772,0,0,0.964857158470238,0.964857158470238,2.78036044929425,0.586430799423081,"RBI"
"B18-10238",1-01-01,1,57,6,7,13,0,0,5,0,0.575757575757576,0.214285714285714,0.241379310344828,0.00767867690490254,1.03334226961434,0,0,0.759835685651593,0.759835685651593,2.55301364091753,0.537956000195635,"RBI"
"B18-10239",1-01-01,1,30,7,2,2,0,0,21,0,0.303030303030303,0.25,0.0689655172413793,0.00118133490844654,0.622291153998794,0,0,1.08775730593728,1.08775730593728,2.79780576587335,0.590150483128646,"RBI"
"B18-10240",1-01-01,1,56,11,18,67,0,0,0,0,0.565656565656566,0.392857142857143,0.620689655172414,0.0395747194329592,1.58909704354436,0,0,0,0,1.58909704354436,0.332430073250397,"RBI"
"B18-10241",1-01-01,1,71,8,8,19,0,0,0,0,0.717171717171717,0.285714285714286,0.275862068965517,0.0112226816302422,1.28155374225908,0,0,0,0,1.28155374225908,0.266855808584026,"RBI"
"B18-10242",1-01-01,1,43,5,7,19,0,0,0,0,0.434343434343434,0.178571428571429,0.241379310344828,0.0112226816302422,0.857099843667251,0,0,0,0,0.857099843667251,0.176353911229691,"RBI"
"B18-10243",1-01-01,1,90,10,21,159,0,0,0,-0.2,0.909090909090909,0.357142857142857,0.724137931034483,0.0939161252215003,2.01385072857362,0,0,0,0,1.81385072857362,0.380351967712926,"RBI"
"B18-10244",1-01-01,1,62,7,16,50,0,0,0,-0.1,0.626262626262626,0.25,0.551724137931034,0.0295333727111636,1.43537010737145,0,0,0,0,1.33537010737145,0.278330513298817,"RBI"
"B18-10245",1-01-01,1,48,7,10,16,0,0,0,0,0.484848484848485,0.25,0.344827586206897,0.00945067926757236,1.08203874087227,0,0,0,0,1.08203874087227,0.224315296561253,"RBI"
"B18-10246",1-01-01,1,63,6,13,57,0,0,0,-0.1,0.636363636363636,0.214285714285714,0.448275862068966,0.0336680448907265,1.307342223941,0,0,0,0,1.207342223941,0.251032457130277,"RBI"
"B18-10247",1-01-01,1,20,2,2,3,0,0,0,0,0.202020202020202,0.0714285714285714,0.0689655172413793,0.00177200236266982,0.34285729128082,0,0,0,0,0.34285729128082,0.0667073115737356,"RBI"
"B18-10248",1-01-01,1,34,3,5,7,0,0,0,0,0.343434343434343,0.107142857142857,0.172413793103448,0.00413467217956291,0.624024661725539,0,0,0,0,0.624024661725539,0.126657710389241,"RBI"
"B18-10249",1-01-01,1,66,11,11,53,0,0,0,0,0.666666666666667,0.392857142857143,0.379310344827586,0.0313053750738334,1.44666049811985,0,0,0,0,1.44666049811985,0.302059807701461,"RBI"
"B18-10250",1-01-01,1,61,11,5,6,0,0,0,0,0.616161616161616,0.392857142857143,0.172413793103448,0.00354400472533963,1.18231855330354,0,0,0,0,1.18231855330354,0.245696919680926,"RBI"
"B18-10251",1-01-01,1,60,10,10,27,0,0,0,0,0.606060606060606,0.357142857142857,0.344827586206897,0.0159480212640284,1.31201805472637,0,0,0,0,1.31201805472637,0.27335139759624,"RBI"
"B18-10252",1-01-01,1,52,5,6,15,0,0,0,0,0.525252525252525,0.178571428571429,0.206896551724138,0.00886001181334909,0.912935508501429,0,0,0,0,0.912935508501429,0.188259170256168,"RBI"
"B18-10253",1-01-01,1,57,4,8,37,0,0,0,0,0.575757575757576,0.142857142857143,0.275862068965517,0.0218546958062611,0.999940461531801,0,0,0,0,0.999940461531801,0.206810332949211,"RBI"
"B18-10255",1-01-01,1,61,12,11,14,0,0,0,0,0.616161616161616,0.428571428571429,0.379310344827586,0.00826934435912581,1.42611072565041,0,0,0,0,1.42611072565041,0.297678193102433,"RBI"
